id,title,label,,,,,,,
4204,Effect of a parked car orientation on a temperature distribution and cooling load calculation: experimental study,Engineering / Mechanical Engineering / Parked Car Thermal Impact,,,,,,,
4205,The Effect of Electrode Geometry and Pre-heating Treatment on Resistance Spot Welding Strength,Engineering / Manufacturing Engineering / Electrode Geometry in Spot Welding,,,,,,,
4206,The Impact of Non-constant Inertia and Nonlinear Damping on the Torsional Vibration Characteristics of Internal Combustion Engine Including External Forces,Engineering / Mechanical Engineering / Torsional Vibration in Engines,,,,,,,
4207,Experimental and Numerical Study the Effect of Process Parameters on Spring Back of Al/Cu Bimetallic Sheet in V-Bending Process,Engineering / Manufacturing Engineering / Spring Back in Al/Cu Sheets,,,,,,,
4208,Study the durability of welding and performance of base metal of LPG home cylindrical manufactured in Kurdistan region.,Engineering / Manufacturing Engineering / LPG Cylinder Welding Durability,,,,,,,
4209,Experimental Investigation of Vibration Stress Relief of A106 Steel Pipe T-Welded Fittings,Engineering / Mechanical Engineering / Vibration Stress Relief in A106 Pipe,,,,,,,
4210,The effect of transverse vibration on the natural convection heat transfer in a rectangular enclosure,Engineering / Mechanical Engineering / Vibration Effect on Heat Transfer,,,,,,,
4211,Experimental study of the performance of base metal and welding line of the household LPG cylinder manufactured in Kurdistan region,Engineering / Manufacturing Engineering / LPG Cylinder Metal Performance,,,,,,,
4212,Construction and Evaluation of a Uniaxial Mechanical Actuated Vibration Shaker,Engineering / Mechanical Engineering / Mechanical Vibration Shaker,,,,,,,
4213,Nonlinear torsional vibration analysis of variable inertia reciprocating engines,Engineering / Mechanical Engineering / Vibration in Reciprocating Engines,,,,,,,
4214,Experimental determination of elastic constant of composite materials using vibration properties,Engineering / Materials Engineering / Elastic Constants from Vibration,,,,,,,
4215,Dynamic Behavior Of Non-Return Valves Operating At Small Opening,Engineering / Mechanical Engineering / Non-Return Valve Dynamics,,,,,,,
4216,Thermo Elasto-Plastic Analysis of Rotating Axisymmetrical Bodies Using Modified Von-Mises Yield Criterion,Engineering / Mechanical Engineering / Elasto-Plastic Analysis of Rotating Bodies,,,,,,,
4217,DIFFERENCES IN SOME PROPERTIES OF COMMERCIAL AND HOMEMADE TOMATO PASTES,Health Sciences / Nutrition / Properties of Tomato Pastes,,,,,,,
4218,Investigation of Enterotoxigenic Coagulase-negative Staphylococci Isolated from Local and Imported Dairy Products; a Microbiological Study,Life Sciences / Microbiology / Staphylococci in Dairy Products,,,,,,,
4219,Enhanced antibacterial activity of a novel silver-based metal organic framework towards multidrug-resistant Klebsiella pneumonia,Life Sciences / Microbiology / Antibacterial Silver Framework,,,,,,,
4220,Radioprotective effect of Nigella sativa Oil (NSO) against radiation-induced hepatic toxicity and haematological alteration in irradiated albino mice,Life Sciences / Pharmacology / Nigella sativa Radioprotection,,,,,,,
4221,"MOLECULAR CHARACTERIZATION OF ESCHERICHIA COLI AND STAPHYLOCOCCUS SPECIES ISOLATED FROM RAW MEAT OF DIFFERENT ANIMALS IN SULAIMANI CITY, IRAQ: bacterial spoilage of meat",Life Sciences / Microbiology / E. coli and Staphylococcus in Raw Meat,,,,,,,
4222,An Evaluation of Effects of Black Grape and Ginger Extracts on Hematological Alteration and Lipid Peroxidation of Hepatocyte in Irradiated Albino Mice.,Life Sciences / Pharmacology / Black Grape and Ginger in Mice,,,,,,,
4223,"Prevalence and molecular characterization of Beta-lactamase resistance gene in multidrug resistance bacteria, Proteus spp.",Life Sciences / Microbiology / Beta-Lactamase in Proteus,,,,,,,
4224,Chemical analysis and growth inhibitory effect of rosemary plant on Aspergillus niger,Life Sciences / Botany / Rosemary Against Aspergillus,,,,,,,
4225,Chemical composition and antifungal activity of Mentha spicata L. plant from Sulaimaniyah in Iraq,Life Sciences / Botany / Antifungal Activity of Mentha spicata,,,,,,,
4226,ANTIBIOTIC ACTION OF PYOCYANIN ON SOME PATHOGENIC BACTERIA ISOLATED FROM  WOUND INFECTION.,Life Sciences / Microbiology / Pyocyanin on Wound Pathogens,,,,,,,
4227,Streptomyces pratensis-Mediated Fabrication of Silver Nanoparticles and Its Applications as Antimicrobial and Anticancer,Materials Science / Nanotechnology / Streptomyces-Mediated Silver Nanoparticles,,,,,,,
4228,"Effect of quenching medium, solution treatment, and aging parameters on mechanical properties of Aluminum alloy 6061",Engineering / Materials Engineering / Heat Treatment of Aluminum 6061,,,,,,,
4229,Effect of Vegetable Oil Quenchants and Precipitation Hardening on the Mechanical Properties of Aluminum Alloy (AA2024),Engineering / Materials Engineering / Vegetable Oil Quenching of AA2024,,,,,,,
4230,The investigation on the effects of cutting edge geometry on delamination of drilled composite laminate,Engineering / Manufacturing Engineering / Drill Edge and Composite Delamination,,,,,,,
4231,The Evaluation of the Effect of Drill Bit Point Angle on the Delamination of Composite Laminates,Engineering / Manufacturing Engineering / Drill Point Angle in Composites,,,,,,,
4232,The effect of female genital mutilation/cutting (FGM/C) on girls/women’s mental health: a case–control study in Kurdistan Region of Iraq,Health Sciences / Mental Health / FGM Impact on Mental Health,,,,,,,
4233,The health-related quality of life in Iranian patients with COVID-19,Health Sciences / Public Health / Quality of Life in COVID-19 Patients,,,,,,,
4234,"Prevalence of Helicobacter Pylori Infection among Children in Pediatric Hospital at Sulaimani City, Kurdistan Region of Iraq",Health Sciences / Epidemiology / H. pylori in Sulaimani Children,,,,,,,
4235,"Epidemiological Study for Entamoeba Histolytica Infection and their Risk Factors among Children in Pediatric Hospital in, Sulaimani Province-Iraq.",Health Sciences / Epidemiology / Entamoeba in Children,,,,,,,
4236,Quality Assessment of Commercial Fruit Juices and Health Hazards in Slemani City-Kurdistan Region/Iraq.,Health Sciences / Nutrition / Fruit Juice Safety in Slemani,,,,,,,
4237,"Bioactivities, Medicinal Properties, and Advanced Extraction Techniques of Tarragon (Artemisia dracunculus): A Comprehensive Review",Life Sciences / Pharmacology / Medicinal Uses of Tarragon,,,,,,,
4238,Economic Factors Influencing Agricultural Investment Allocation in Iraq (1990-2017).,Economics & Finance / Macroeconomics / Agricultural Investment in Iraq,,,,,,,
4239,sahar hussein hamarashid (2022). Comparative study and genetic diversity in Malva using srap molecu-lar markers,Life Sciences / Genetics / Genetic Diversity in Malva,,,,,,,
4240,Species Identification and Population Structure of Paracaryum (Boraginaceae) of Iran using SCoT molecular markers,Life Sciences / Genetics / Paracaryum Species Identification,,,,,,,
4241,Effects of transpiration reducers on white beans under drought stress conditions,Life Sciences / Biology / Plant Physiology,,,,,,,
4242,Genetic diversity and relationships among medicinal species of Malva L.(Malvaceae) based on ISSR markers,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4243,Evaluation of genetic diversity and Gene-Pool of Pistacia khinjuk Stocks Based On Ret-rotransposon-Based Markers,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4244,Effect of Ag Nanoparticles on morphological and physio-biochemical traits of the medicinal plant Stevia rebaudiana,Materials Science / Nanotechnology / Nanoparticles in Plants,,,,,,,
4245,In vitro polyploidy-mediated enhancement of secondary metabolites content in Stachys byzantina L.,Life Sciences / Biology / Plant Physiology,,,,,,,
4246,Comparative study and genetic diversity in Malva using srap molecular markers,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4247,Delimiting species using DNA and morphological variation in some Alcea (Malvaceae) species based on SRAP markers,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4248,Studying some morphological responses of stevia (Stevia rebaudiana Bertoni) to some elicitors under water deficiency,Life Sciences / Botany / Plant Drought Response,,,,,,,
4249,GENE FLOW AND GENETIC DIVERSITY IN Consolida (Ranunculaceae) USING SEQUENCE RELATED AMPLIFIED POLYMORPHISM,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4250,Effect of Walnut Extract on Germination Characteristics of Several Species of Weeds,Life Sciences / Botany / Germination Effects,,,,,,,
4251,STUDY ON GENETIC DIVERSITY BETWEEN Malva L.(Malvaceae): A HIGH VALUE MEDICINAL PLANT USING SCOT MOLECULAR MARKERS.,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4252,ISPITIVANJE GENETICKOG DIVERZITETA Malva L.(Malvaceae): VISOKO VREDNE MEDICINSKE BILJKE PRIMENOM SCOT MOLEKULARNIH MARKERA (Retracted Article),Life Sciences / Genetics / Genetic Diversity,,,,,,,
4253,Study on genetic diversity between Malva l.(Malvaceae): a high value medicinal plant using SCoT molecular markers,Life Sciences / Genetics / Genetic Diversity,,,,,,,
4254,THE RELATIONSHIP BETWEEN TEMPERATURE ACCUMULATION AND SEED PRIMING IN WHEAT (TRITICUM AESTIVUM L.) UNDER CONDITIONS OF DRY FARMING IN KURDISTAN PROVINCE OF IRAQ,Agriculture & Forestry / Crop Science / Wheat Seed Priming,,,,,,,
4255,THE RELATIONSHIP BETWEEN TEMPERATURE ACCUMULATION AND SEED PRIMING IN WHEAT (TRITICUM AESTIVUM L.) UNDER CONDITIONS OF DRY FARMING IN KURDISTAN PROVINCE OF IRAQ.,Agriculture & Forestry / Crop Science / Wheat Seed Priming,,,,,,,
4256,PHYTOCHEMICAL SCREENING BY USING TLC AND GC-MS METHODS FOR QUALITATIVE DETERMINATION OF COMPOUNDS IN AMMI VISNAGAL. EXTRACT,Life Sciences / Biochemistry / Phytochemical Screening,,,,,,,
4257,Evaluation of some physiological and biochemical responses of different wheat cultivars under supplementary irrigation treatments,Agriculture & Forestry / Crop Science / Wheat Irrigation Response,,,,,,,
4258,Effect of low temperature stress on seed germination and related traits of Iraqi Kurdistan wheat cultivars,Agriculture & Forestry / Crop Science / Cold Stress in Wheat,,,,,,,
4259,GENOTYPE X ENVIRONMENT INTERACTION AND STABILITY ANALYSIS FOR YIELD IN DURUM WHEAT.,Agriculture & Forestry / Crop Science / Wheat Yield Stability,,,,,,,
4260,"تاثير گياهان پوششي جو و خلر بر كاهش مصرف كود نيتروژن، كاهش مصرف علف كش و عملكرد سيب زميني رقم آگريا در دو تراكم بذري و تجاري",Agriculture & Forestry / Crop Science / Green Manure Impact on Potato,,,,,,,
4261,اثر كودهاي سبز جو و خلر بر كنترل علفهاي هرز مزارع سيب زميني) .(Solanum tubersoum,Agriculture & Forestry / Crop Science / Weed Control in Potato Fields,,,,,,,
4262,بررسي اثر كودهاي سبز جو و خلر بر كاهش تراكم و وزن خشك علف هاي هرز مزرعه سيب زميني با تراكم كشت بذري,Agriculture & Forestry / Crop Science / Green Manure on Weed Biomass,,,,,,,
4263,THE RELATIONSHIP BETWEEN TEMPERATURE ACCUMULATION AND SEED PRIMING IN WHEAT (TRITICUM AESTIVUM L.) UNDER CONDITIONS OF DRY FARMING IN KURDISTAN PROVINCE OF IRAQ.,Agriculture & Forestry / Crop Science / Wheat Seed Priming,,,,,,,
4264,Effect of manganese and ascorbic acid on the growth and yield of faba bean (Vicia faba L.),Agriculture & Forestry / Crop Science / Faba Bean Growth Factors,,,,,,,
4265,"Effect of seed priming and some agricultural operations in the yield and it's components of bread wheat (Triticum aestivum L.), arass variety under rain-fed conditions in …",Agriculture & Forestry / Crop Science / Seed Priming in Wheat,,,,,,,
4266,Improving the Performance of Wheat (Triticum aestivum L.) by Seed Priming Under Arid Conditions in Kurdistan province of Iraq,Agriculture & Forestry / Crop Science / Wheat Seed Priming,,,,,,,
4267,Rethinking Economic Growth: Integrating,Economics & Finance / Macroeconomics / Economic Growth Theory,,,,,,,
4268,Rethinking Economic Growth: Integrating Environmental Constraints into Growth Theories,Economics & Finance / Macroeconomics / Sustainable Growth,,,,,,,
4269,Attracting Foreign Direct Investment Is Central to Successful Economic Development and Balance with Environmental Protection,Economics & Finance / Investment Management / Foreign Investment,,,,,,,
4270,Measuring the impact of the general budget on the trade balance in Iraq for the period (2004-2022).,Economics & Finance / Macroeconomics / Budget and Trade Balance,,,,,,,
4271,The impact of economic planning in improving the profits of beekeeping fields-Halabja governorate as a model,Economics & Finance / Microeconomics / Agricultural Profitability,,,,,,,
4272,The Impact of Oil Price Shocks on Economic Growth-Iraq A Case Study for The Period (1968-2019) Using Symmetric and Asymmetric Co-Integration Analysis,Economics & Finance / Macroeconomics / Oil Price and Growth,,,,,,,
4273,دراسة اقتصادية قياسية لتقدير و تحليل دالة تكاليف لحقول تربية النحل في محافظة حلبجة,Economics & Finance / Microeconomics / Beekeeping Cost Analysis,,,,,,,
4274,المسؤولية المدنية لمراكز التحاليل الطبية (دراسة تحليلية مقارنة),Law / Civil Law / Medical Liability,,,,,,,
4275,Tort liability arising from errors of medical analysis centers: A Comparative Analytical Study,Law / Civil Law / Medical Liability,,,,,,,
4276,Effect of Anise Seeds (Pimpinella anisum) Oil Extract on Some Fertility Parameters in Albino Male Mice,Health Sciences / Medicine / Male Fertility,,,,,,,
4277,Navigating the future: Microfluidics charting new routes in drug delivery,Materials Science / Biomaterials / Microfluidics in Drug Delivery,,,,,,,
4278,Effects of ginger and purslane supplemented diets on the production and physiology of Japanese quail,Life Sciences / Animal Science / Quail Nutrition,,,,,,,
4279,Biochemical and hematological findings of Halabja victims: 34 years after sulfur mustard exposure,Health Sciences / Public Health / Sulfur Mustard Exposure,,,,,,,
4280,The effects of the aqueous extract of the leaves of the local plant eruca sativa on lipid profile and some minerals in the blood of male white mice,Life Sciences / Biochemistry / Effects on Lipid Profile,,,,,,,
4281,The Epidemiological Characteristics of Coronavirus Disease (COVID-19) in Halabja Province/Kurdistan–Iraq,Health Sciences / Epidemiology / COVID-19 Characteristics,,,,,,,
4282,"Determination of Level of Serum Iron among Routine Iron Supplemented Pregnant Women Attending Private Clinic in Sulaimani City, Kurdistan-Iraq",Health Sciences / Nutrition / Serum Iron in Pregnancy,,,,,,,
4283,The Role of Nutrients in Supporting The Immune System Against Viral Infection; Newly Emerged Coronavirus (COVID19): A Narrative Review,Health Sciences / Nutrition / Nutrients and Immunity,,,,,,,
4284,The Molecular Diagnosis Protocols of New Coronavirus (COVID-19); Specificity and Sensitivity an Overview,Health Sciences / Epidemiology / COVID-19 Diagnostics,,,,,,,
4285,"Research Article Analysis of Some Heavy Metals and Organic Acids in Ficus carica Growing Adjacent in the Serpentine Soil in Sulaimani/Kurdistan, Iraq",Physical Sciences / Chemistry / Heavy Metals in Soil,,,,,,,
4286,"Molecular Identification and Antibacterial Activity of Streptomyces spp. Isolated from Sulaymaniyah Governorate Soil, Iraqi Kurdistan",Life Sciences / Microbiology / Streptomyces Identification,,,,,,,
4287,"Analysis of Some Heavy Metals and Organic Acids in Ficus carica Growing Adjacent in the Serpentine Soil in Sulaimani/Kurdistan, Iraq",Physical Sciences / Chemistry / Heavy Metals in Soil,,,,,,,
4288,Phylogenetic Analysis of Streptomyces spp. Isolated from Soil Samples in Sulaimani Governorate,Life Sciences / Microbiology / Streptomyces Phylogenetics,,,,,,,
4289,Knockdown of TIGAR Induces Apoptosis and Autophagy with Modulates NF-κB and HO-1 Expression in A549 Lung Cancer Cells,Health Sciences / Medicine / Lung Cancer Cells,,,,,,,
4290,"A549 Akciğer Kanseri Hücre Hattında TIGAR'ın Susturulması, NF-κB ve HO-1 Ekspresyonlarının Modülasyonu ile Apoptozis ve Otofaji İndükler.",Health Sciences / Medicine / Lung Cancer Cells,,,,,,,
4291,"Morphological and morphometric study of Echinococcus granulosus (metacestode) in Sulaimani Province/Kurdistan Region, Iraq",Life Sciences / Zoology / Echinococcus morphology,,,,,,,
4292,Deciphering the role of Knockdown tigar in the lung cancer cell line through regulation programmed cell death,Health Sciences / Medicine / TIGAR in lung cancer,,,,,,,
4293,Analysis and Toxicity of Some Heavy Metals and Organic Acids in Ficus carica (Common Fig) in Sulaimani/Kurdistan-Iraq,Physical Sciences / Environmental Science / Heavy metals in figs,,,,,,,
4294,The prevalence of anemia and its risk factors among supplemented and non-supplemented pregnant women in Sulaimania city in Kurdistan-Iraq,Health Sciences / Public Health / Anemia in pregnant women,,,,,,,
4295,Thyroid Dysfunction and Risk Factors Among Adult People in Sulaimani Province/ Kurdistan-Iraq,Health Sciences / Medicine / Thyroid dysfunction,,,,,,,
4296,Radioprotective effect of Nigella sativa Oil (NSO) against radiation-induced hepatic toxicity and haematological  alteration in irradiated albino mice,Life Sciences / Pharmacology / Radioprotection by Nigella sativa,,,,,,,
4297,Analysis of the Effective Components of Cocos nucifera L. Oil on Atopic  Dermatitis Skin Disease and Staphylococcus Aureus Bacteria,Life Sciences / Pharmacology / Coconut oil for skin disease,,,,,,,
4298,The Antibacterial Property of Nigella sativa (Black seed) Oil Against Gram-positive and Gramnegative Bacteria,Life Sciences / Microbiology / Nigella sativa antibacterial effect,,,,,,,
4299,"Effect of nitrogen fertilization, agricultural media, and pinching on the growth of geranium plants (Pelargonium graveolens L’Herit)",Agriculture & Forestry / Crop Science / Geranium growth conditions,,,,,,,
4300,The effect of Nigella sativa (black cumin seeds) and Zingiber officinale (Ginger rhizome) Essential Oils on Multidrug-Resistant Bacteria,Life Sciences / Microbiology / Essential oils against resistant bacteria,,,,,,,
4301,Antibacterial Effect of Fixed and  Volatile Oils against Gram-positive  and Gram-negative Bacteria,Life Sciences / Microbiology / Antibacterial effect of oils,,,,,,,
4302,Facial Acne Therapy by Using Pumpkin Seed Oil with Its Physicochemical Properties,Life Sciences / Pharmacology / Pumpkin seed oil for acne,,,,,,,
4303,The Ecological Response of Medicinal Plant Watercress (Nasturtium officinale R. Br.  ( Brassicaceae)) to Different Sources of Water in Different Times,Life Sciences / Botany / Watercress response to water sources,,,,,,,
4304,Physicochemical Properties of Pumpkin Seed Oil & Therapy of Inflammatory Facial Acne Vulgaris,Life Sciences / Pharmacology / Pumpkin seed oil for acne treatment,,,,,,,
4305,Chemical composition and antifungal activity of Mentha spicata L. plant from Sulaimaniyah in Iraq,Life Sciences / Microbiology / Antifungal activity of Mentha spicata,,,,,,,
4306,GC-MS analysis of essential oil Extract from leaves and stems of tarragon (Artemisia dracunculus L.),Life Sciences / Biochemistry / GC-MS of tarragon oil,,,,,,,
4307,Chemical Analysis and Growth Inhibitory Effect Of Rosemary Plant on Aspergillus niger,Life Sciences / Microbiology / Rosemary effect on Aspergillus,,,,,,,
4308,Effect of Auxins and Activated Carbon on in Vitro Rooting of Two Blueberry Cultivars (Vaccinium corymbosum),Agriculture & Forestry / Crop Science / Blueberry rooting in vitro,,,,,,,
4309,Methods of Blackberry Propagation in vitro Condition,Agriculture & Forestry / Crop Science / Blackberry in vitro propagation,,,,,,,
4310,Determination of sugars and organic acids in diverse carob  genotypes using HPLC techniques,Life Sciences / Biochemistry / Sugars and acids in carob,,,,,,,
4311,PROPAGATION OF BANANAS VIA TISSUE CULTURE TECHNIQUES,Agriculture & Forestry / Crop Science / Banana propagation in tissue culture,,,,,,,
4312,The Effects of Mature and Immature Chicken Manure in the Growth and Yield of Lettuce Plant (Lactuca sativa L.),Agriculture & Forestry / Soil Science / Manure effect on lettuce,,,,,,,
4313,Tikrit Journal for Agricultural Sciences,- / - / -,,,,,,,
4314,New contribution on the distribution of Orchids (Orchidaceae) in Erbil Province in Kurdistan Region (N-Iraq),Life Sciences / Botany / Orchid distribution in Erbil,,,,,,,
4315,"تأثیر إستخدام تراکیز مختلفة لبعض المستخلصات النباتیة فی وسط الغذائی Ms على أنبات بذورنبات القرع Cucurbita pepo, L. صنف) مارفل (فی الزراعة النسیجیة",Agriculture & Forestry / Crop Science / Plant extract effect on pumpkin,,,,,,,
4316,"Mental Health Outcomes Among Health and Medicine Undergraduate Students Post-COVID-19 Lockdown: A Cross-Sectional Study from Sulaimani, Iraq",Health Sciences / Mental Health / Post-COVID mental health in students,,,,,,,
4317,"Speckle tracking echocardiography for diagnosis of right ventricular failure in children with totally corrected tetralogy of Fallot in Sulaimani, Iraq",Health Sciences / Medicine / Right ventricular failure in children,,,,,,,
4318,"Low vitamin D level increases women’s breast cancer risks, Sulaimaniyah, Iraq: A case-control study",Health Sciences / Medicine / Vitamin D and breast cancer risk,,,,,,,
4319,Patients Satisfaction with Quality of Care in Public Hospitals in Sulaimani City-Iraq: A Hospital-Based Study,Health Sciences / Healthcare Management / Patient satisfaction in public hospitals,,,,,,,
4320,"Assessment of Quality of Life and Socioeconomic Inequality in Children with Cyanotic Congenital Heart Disease in Sulaimaniyah, Iraq",Health Sciences / Public Health / Quality of life in congenital heart disease,,,,,,,
4321,"Patient Satisfaction with Hospital Services, Physicians and Nurses Care of Government Hospital in Sulaimani City.",Health Sciences / Healthcare Management / Satisfaction with hospital services,,,,,,,
4322,"Knowledge, Attitudes, Practices, and the Factors that Influence Breastfeeding among Mothers attending a Primary Health Center in Sulaimani City",Health Sciences / Public Health / Breastfeeding Practices,,,,,,,
4323,Consanguinity Marriage Increases Risk of Newborn’s Congenital Anomalies in Sulaimani City,Health Sciences / Public Health / Consanguinity and congenital anomalies,,,,,,,
4324,Epidemiology and Risk Factors of Cancer Among Children and Adolescents in Sulaimani City: A Case-Control Study.,Health Sciences / Public Health / Pediatric Cancer Risk,,,,,,,
4325,Prevalence and Knowledge about Genital and other Warts among Students in Sulaimani Polytechnic University: A cross-sectional study,Health Sciences / Public Health / Awareness of genital warts,,,,,,,
4326,"Knowledge, attitudes and practices of waterpipe smokers in Sulaimani city/Kurdistan region of Iraq",Health Sciences / Public Health / Waterpipe smoking behavior,,,,,,,
4327,A case-control study for assessing risk factors for congenital anomalies among children in Sulaimani City,Health Sciences / Epidemiology / Risk factors for congenital anomalies,,,,,,,
4328,"Knowledge, Attitudes and Practices of Waterpipe Smokers in Sulaimani City/Kurdistan Region of Iraq.",Health Sciences / Public Health / Waterpipe usage in Sulaimani,,,,,,,
4329,Incidence and types of congenital anomalies in newborns in Sulaimaniyah City in Iraq,Health Sciences / Epidemiology / Congenital anomalies in newborns,,,,,,,
4330,Incidence and types of congenital heart diseases among children in Sulaimani Governorate,Health Sciences / Epidemiology / Congenital heart disease in children,,,,,,,
4331,"Prevalence of Helicobacter Pylori Infection among Children in Pediatric Hospital at Sulaimani City, Kurdistan Region of Iraq",Health Sciences / Epidemiology / Helicobacter pylori in children,,,,,,,
4332,Indications of caesarean section in pregnant women attending a public maternity teaching hospital and private hospitals in Sulaimani city Iraq,Health Sciences / Medicine / Caesarean section indications,,,,,,,
4333,"Assessment of Health Complications of Cesarean Sections among Pregnant Women at Governmental and Private Hospitals in Sulaimani City, Iraq…",Health Sciences / Medicine / Cesarean section complications,,,,,,,
4334,Prevalence of Obesity among Students in Private and Public high Schools in Sulaimani City,Health Sciences / Public Health / Student obesity in Sulaimani,,,,,,,
4335,Novel approaches to diagnose COVID-19,Health Sciences / Medicine / COVID-19 diagnosis methods,,,,,,,
4336,VENTILATOR-ASSOCIATED PNEUMONIA IN THE INTENSIVE CARE UNIT OF SURGICAL EMERGENCY TEACHING HOSPITAL IN SULAIMANI CITY,Health Sciences / Medicine / Ventilator-associated pneumonia,,,,,,,
4337,"Phosphopantetheinyl transferase (Ppt)-mediated biosynthesis of lysine, but not siderophores or DHN melanin, is required for virulence of Zymoseptoria tritici on …",Life Sciences / Microbiology / Ppt and Zymoseptoria virulence,,,,,,,
4338,Assessment of Herpes simplex virus type 1 and 2 by IHC in association with CD14 antigen in placental tissues from women with miscarriage,Health Sciences / Medicine / HSV and miscarriage,,,,,,,
4339,Investigating secondary metabolism in Zymoseptoria tritici,Life Sciences / Microbiology / Secondary metabolism in Zymoseptoria,,,,,,,
4340,Microbial causes of paronychia,Life Sciences / Microbiology / Paronychia microbial causes,,,,,,,
4341,Cytogenetic and Immunological analyses of Down Syndrome Children and their Parents,Health Sciences / Genetics / Down syndrome analysis,,,,,,,
4342,Pyrenophora tritici-repentis races in the Czech Republic and Poland,Life Sciences / Botany / Wheat fungal disease,,,,,,,
4343,Characterization of Vaginitis Among Women Complaining of Genital Tract Symptoms,Health Sciences / Medicine / Vaginitis symptoms,,,,,,,
4344,Incidence of Needle Stick Injuries and Behavior After Injuries Among Nurses in Sulaimani Hospitals,Health Sciences / Nursing / Needle stick injuries,,,,,,,
4345,Evaluation of the Infection Control Training in The Sulaimani City Governmental and Nongovernmental Hospitals.,Health Sciences / Public Health / Infection control training,,,,,,,
4346,Nurses’ Self-report on the Infection Control Unit Activities and their Experience in the Hospital toward Nosocomial Infections in the Sulaimani Hospitals,Health Sciences / Nursing / Nosocomial infections,,,,,,,
4347,Comparison between the Effect of Local Katira Gum and Xanthan Gum on the Rheological Properties of Water-based Drilling Fluids,Engineering / Chemical Engineering / Drilling fluid rheology,,,,,,,
4348,Green synthesise of CuO@Fe3O4@Xantan nanocomposites and its application in enhanced oil recovery by considering IFT and wettability behaviours,Engineering / Chemical Engineering / Nanocomposites for oil recovery,,,,,,,
4349,Experimental Investigation on The Effect of PolyVinyl Alcohol on Cement Fluid Loss in Oil Wells,Engineering / Chemical Engineering / Cement fluid loss control,,,,,,,
4350,OCTG premature failures due to metallurgical variance and differential electrochemical behavior of exterior and interior walls,Engineering / Materials Engineering / OCTG failure analysis,,,,,,,
4351,حماية الثورات تكون بالثورة الكبرى: خلاصة دراسات غير منشورة في علم إجتماع المعرفة العربية الإسلامية,Arts & Humanities / Cultural Studies / Islamic sociological studies,,,,,,,
4352,The Impact of Accounting Information Systems On organizational Performance of Manufacturing Companies in Erbil,Business & Management / Accounting / Accounting information systems,,,,,,,
4353,"Firm Value, Size, Liquidity and the Adoption of Common Accounting Standards: Evidence from Firms Listed on the Amman Stock Exchange",Business & Management / Accounting / Accounting standards adoption,,,,,,,
4354,"Depressive symptoms in a case series of incarcerated delinquent children and young adolescents with non-suicidal self-injury experience in Sulaymaniyah, Iraq: Prevalence of …",Social Sciences / Psychology / Juvenile depression,,,,,,,
4355,Quality of media reporting of suicide in Iraq,Communications & Media / Journalism / Suicide reporting quality,,,,,,,
4356,Quality of online media reporting of suicidal behavior in Iran during COVID-19 pandemic in Reference to the World Health Organization Guidelines,Communications & Media / Digital Media / Online suicide reporting,,,,,,,
4357,Quality of online media reporting of suicidal behaviour in Iran during the COVID-19 pandemic–in reference to World Health Organization guidelines,Communications & Media / Digital Media / COVID suicide media review,,,,,,,
4358,Influence of media on the value of life among COVID-19 survivors: A case study of Iraqi Kurdistan Region,Communications & Media / Digital Media / Media and COVID survivors,,,,,,,
4359,Suicidal behavior during COVID-19 pandemic in Iraq: An analysis of newspaper reports,Communications & Media / Journalism / Suicide behavior reporting,,,,,,,
4360,A Study of Awareness about Albino and Thalassemia Affected Families Resident in Tuman Leghari District Dera Ghazi Khan,Health Sciences / Genetics / Albino and thalassemia awareness,,,,,,,
4361,Power Quality Improvement Performance Using Hybrid (Solar Wind) Energy for Distributed Power Generation,Energy / Renewable Energy / Hybrid solar wind systems,,,,,,,
4362,The impact of Lavandula officinalis essential oil on growth performance and hematology of common carp (C. carpio),Agriculture & Forestry / Aquaculture / Essential oils on carp,,,,,,,
4363,"A comparative study of chemical composition, the level of fatty acids, amino acids and mineral elements between two types of catfish (Bagrus and Muraena) found in the upper …",Agriculture & Forestry / Aquaculture / Catfish nutritional comparison,,,,,,,
4364,"Impact of different level of dietary protein content feedings on growth, feed utilization and hematological characteristics of common carp (C. Carpio)",Agriculture & Forestry / Aquaculture / Protein effects on carp,,,,,,,
4365,The preservative roles of barley extract on physico-chemical treats of common carp (Cyprinus carpio L.) fillets under refrigerated condition,Agriculture & Forestry / Aquaculture / Barley extract preservation,,,,,,,
4366,"Study on chemical composition and physical properties of the Hamri (Barbus luteus) and Balaout (Chondrostoma regium) fish meat, oil and impact of its oils on cholesterol …",Agriculture & Forestry / Aquaculture / Fish oil cholesterol impact,,,,,,,
4367,"EFFECT OF FEEDING COMMON CARP (CYPRINUS CARPIO (LINNAEUS, 1758)) WITH WATER FERN (AZOLLA FILICULOIDES (LAM.)) ON ITS FILLET QUALITY",Agriculture & Forestry / Aquaculture / Azolla feed on carp,,,,,,,
